"Player"	"Streak"	"RafflesWon"	"RafflesJoined"	"ExpectedRafflesWon"	"CoinsWon"	"ExpectedCoinsWon"
"Ligma"	"1"	"1"	"3"	"0,5670995670995671"	"5"	"2,6926406926406927"
"Kaylleb"	"0"	"0"	"1"	"0,14285714285714285"	"0"	"1"
"Garkus"	"0"	"0"	"0"	"0"	"0"	"0"
"Toledo"	"0"	"0"	"0"	"0"	"0"	"0"
"pumpkin"	"0"	"0"	"1"	"0,2"	"0"	"1,2000000000000002"
"Das Efx"	"0"	"0"	"2"	"0,19090909090909092"	"0"	"0,8636363636363636"
"TableTrivi"	"0"	"0"	"0"	"0"	"0"	"0"
"salope"	"1"	"2"	"6"	"0,7706349206349206"	"58"	"11,465873015873015"
"Symétrie P"	"1"	"1"	"11"	"1,657936507936508"	"6"	"9,801984126984127"
"Hodopian V"	"0"	"0"	"2"	"0,35"	"0"	"1,85"
"Sohzu"	"0"	"0"	"4"	"0,4270202020202021"	"0"	"2,451010101010101"
"Manik"	"0"	"0"	"2"	"0,5333333333333333"	"0"	"12,733333333333334"
"Elwoodo"	"0"	"0"	"0"	"0"	"0"	"0"
"Skapis9999"	"0"	"0"	"10"	"1,0967712842712842"	"0"	"5,43524531024531"
"TwistedRav"	"0"	"0"	"1"	"0,14285714285714285"	"0"	"6,571428571428571"
"Walternaiv"	"1"	"2"	"12"	"1,189556277056277"	"57"	"12,44040404040404"
"Fuerer"	"1"	"1"	"1"	"0,1111111111111111"	"7"	"0,7777777777777777"
"Tóth Józse"	"2"	"4"	"23"	"2,8606032856032853"	"76"	"28,74662004662004"
"Deeznutz"	"0"	"0"	"2"	"0,3333333333333333"	"0"	"1,8333333333333333"
"Pluto"	"1"	"1"	"1"	"0,1111111111111111"	"6"	"0,6666666666666666"
"tiger"	"2"	"4"	"22"	"2,6916416916416916"	"17"	"19,516866466866468"
"please don"	"0"	"0"	"4"	"0,4447802197802198"	"0"	"7,898901098901099"
"Kygo"	"0"	"0"	"0"	"0"	"0"	"0"
"Crazy@+_癫神"	"0"	"0"	"0"	"0"	"0"	"0"
"Collie"	"1"	"3"	"16"	"2,201984126984127"	"13"	"10,61825396825397"
"BiGf0oT"	"0"	"0"	"1"	"0,16666666666666666"	"0"	"0,5"
"inxs"	"3"	"78"	"480"	"74,5128869352708"	"683"	"563,5708671469795"
"Tomq"	"2"	"6"	"36"	"5,24624125874126"	"73"	"39,17526778776778"
"flyn"	"0"	"0"	"1"	"0,2"	"0"	"0,8"
"scott"	"1"	"3"	"16"	"1,9611874236874238"	"57"	"13,266788766788768"
"Rick Harri"	"1"	"1"	"6"	"0,5547008547008547"	"5"	"9,25042735042735"
"WarTog"	"5"	"796"	"4666"	"785,0271070604674"	"6016"	"5952,410680826722"
"llmasterlb"	"0"	"0"	"0"	"0"	"0"	"0"
"ShieldsOfF"	"0"	"0"	"0"	"0"	"0"	"0"
"phsads"	"1"	"5"	"25"	"4,3956709956709945"	"79"	"32,51172438672439"
"Nymrod"	"0"	"0"	"1"	"0,09090909090909091"	"0"	"0,5454545454545454"
"VeganTitsy"	"2"	"50"	"309"	"46,39040769172362"	"298"	"341,35884554042434"
"Gabriel Sc"	"1"	"1"	"5"	"0,45037185037185035"	"4"	"2,083305583305583"
"Freelancer"	"1"	"16"	"151"	"21,322893772893757"	"72"	"139,38513986013976"
"111"	"0"	"0"	"3"	"0,4027777777777778"	"0"	"1,5416666666666665"
"Grepp"	"0"	"0"	"0"	"0"	"0"	"0"
"NatTheNati"	"0"	"0"	"0"	"0"	"0"	"0"
"Tobi"	"1"	"1"	"13"	"1,0220561301443654"	"4"	"5,190252639517345"
"JennyA"	"1"	"1"	"3"	"0,3968253968253968"	"6"	"1,8095238095238093"
"Rafael Nev"	"0"	"0"	"6"	"0,7215007215007216"	"0"	"3,2236652236652237"
"Jaguar"	"1"	"23"	"182"	"20,81764428382074"	"167"	"140,22792558748438"
"Sans-173"	"0"	"0"	"0"	"0"	"0"	"0"
"Brenna<3"	"0"	"0"	"4"	"0,46111111111111114"	"0"	"8,241666666666667"
"renin"	"2"	"4"	"40"	"6,975468975468975"	"21"	"40,559018759018755"
"retrorocke"	"0"	"0"	"3"	"0,5595238095238095"	"0"	"2,6904761904761902"
"earth is r"	"0"	"0"	"1"	"0,1111111111111111"	"0"	"0,5555555555555556"
"Nomoda"	"1"	"1"	"1"	"0,1111111111111111"	"5"	"0,5555555555555556"
"Putrid"	"0"	"0"	"0"	"0"	"0"	"0"
"Iamtznu"	"1"	"3"	"18"	"2,3933663558663554"	"18"	"11,41050754800755"
"Grimreaper"	"0"	"0"	"0"	"0"	"0"	"0"
"⬛️⬜️🟥Uhtr"	"1"	"1"	"7"	"0,928210678210678"	"4"	"4,612914862914863"
"freshman"	"0"	"0"	"1"	"0,09090909090909091"	"0"	"0,4545454545454546"
"2pac"	"0"	"0"	"1"	"0,1111111111111111"	"0"	"0,6666666666666666"
"Treed"	"0"	"0"	"0"	"0"	"0"	"0"
"Makaveli"	"0"	"0"	"2"	"0,34090909090909094"	"0"	"1,3863636363636362"
"Alex"	"1"	"2"	"18"	"3,2284090909090906"	"10"	"17,243831168831168"
"00110000"	"1"	"1"	"5"	"0,7357142857142858"	"4"	"3,7464285714285714"
"Lucraft"	"0"	"0"	"1"	"0,25"	"0"	"0,75"
"Karl Mags"	"0"	"0"	"1"	"0,2"	"0"	"0,8"
"grant larg"	"0"	"0"	"0"	"0"	"0"	"0"
"Brian Schr"	"0"	"0"	"3"	"0,369047619047619"	"0"	"1,8452380952380951"
"NoPlayer"	"1"	"18"	"90"	"13,025757575757568"	"96"	"86,880772005772"
"Colin Crai"	"1"	"1"	"6"	"1,0119047619047619"	"5"	"4,869047619047619"
"Bruno Rodr"	"1"	"2"	"22"	"2,5576479076479073"	"11"	"11,428246753246754"
"StoutCat"	"0"	"0"	"1"	"0,14285714285714285"	"0"	"0,7142857142857142"
"Foxtion"	"0"	"0"	"0"	"0"	"0"	"0"
"..."	"0"	"0"	"2"	"0,34090909090909094"	"0"	"1,7045454545454546"
"Mathlaguer"	"0"	"0"	"0"	"0"	"0"	"0"
"Trump 45 4"	"1"	"78"	"553"	"71,38615277481415"	"601"	"495,26703326343403"
"Malatyaspo"	"1"	"12"	"78"	"10,836731732319965"	"64"	"88,84034421460892"
"Sick"	"1"	"2"	"11"	"1,404004329004329"	"8"	"7,63030303030303"
"ﾠ"	"1"	"1"	"16"	"1,8270673770673767"	"4"	"8,21903096903097"
"İmRenin"	"0"	"0"	"1"	"0,1111111111111111"	"0"	"0,6666666666666666"
"Absolutely"	"2"	"88"	"604"	"78,23659975645297"	"589"	"523,1773531207356"
"⚙️t⚙️m⚙️t⚙"	"0"	"0"	"1"	"0,125"	"0"	"0,5"
"4tw"	"0"	"0"	"5"	"0,6706349206349207"	"0"	"2,432539682539683"
"IO"	"1"	"5"	"32"	"4,909336496836497"	"29"	"26,116873404373404"
"m14"	"0"	"0"	"0"	"0"	"0"	"0"
"QiuSe"	"2"	"6"	"39"	"5,293847307663096"	"125"	"36,31032600440497"
"TMT2012"	"0"	"0"	"1"	"0,125"	"0"	"0,75"
"Eli"	"0"	"0"	"0"	"0"	"0"	"0"
"FurryTouch"	"1"	"1"	"1"	"0,1"	"4"	"0,4"
"Euphoric"	"1"	"1"	"1"	"0,08333333333333333"	"5"	"0,41666666666666663"
"NotSure"	"2"	"5"	"28"	"3,2710900210900213"	"28"	"16,591921966921966"
"ExtremFant"	"0"	"0"	"4"	"0,7261904761904762"	"0"	"3,1309523809523805"
"roz"	"0"	"0"	"1"	"0,2"	"0"	"1"
"Steven ada"	"0"	"0"	"1"	"0,125"	"0"	"0,75"
"Llamaman54"	"0"	"0"	"0"	"0"	"0"	"0"
"Skarz"	"0"	"0"	"2"	"0,25757575757575757"	"0"	"0,7727272727272727"
"Blu3_Skitt"	"0"	"0"	"1"	"0,07692307692307693"	"0"	"0,46153846153846156"
"Delat502"	"2"	"53"	"337"	"47,6609296819976"	"304"	"345,2250659151874"
"Yelo"	"0"	"0"	"1"	"0,16666666666666666"	"0"	"0,6666666666666666"
"~SnoSno~"	"1"	"8"	"54"	"7,585797535797536"	"35"	"35,52326284826285"
"Gruhntt"	"2"	"185"	"1256"	"192,92452571937815"	"1223"	"1346,828046218491"
"Czechoslov"	"0"	"0"	"0"	"0"	"0"	"0"
"senecar"	"1"	"3"	"11"	"1,1247113997113996"	"18"	"5,848268398268399"
"CharizardV"	"0"	"0"	"25"	"3,1598706848706843"	"0"	"33,79796037296037"
"Photonic S"	"0"	"0"	"3"	"0,18438735177865612"	"0"	"1,149802371541502"
"Gwynbleidd"	"0"	"0"	"14"	"1,5424353424353425"	"0"	"12,027883227883228"
"Bogus"	"0"	"0"	"1"	"0,09090909090909091"	"0"	"0,5454545454545454"
"Mikey"	"1"	"1"	"15"	"1,8880702630702633"	"41"	"12,765040515040514"
"DeathBecom"	"0"	"0"	"1"	"0,16666666666666666"	"0"	"1"
"Vtrader"	"0"	"0"	"0"	"0"	"0"	"0"
"paperdoll2"	"1"	"1"	"6"	"0,93015873015873"	"5"	"3,9412698412698415"
"BetonowyMu"	"0"	"0"	"1"	"0,07692307692307693"	"0"	"0,38461538461538464"
"General Sl"	"0"	"0"	"1"	"0,05263157894736842"	"0"	"0,2631578947368421"
"WLAN-21874"	"0"	"0"	"1"	"0,08333333333333333"	"0"	"0,3333333333333333"
"Radsputin"	"1"	"1"	"1"	"0,1111111111111111"	"5"	"0,5555555555555556"
"Tread"	"1"	"5"	"58"	"6,6684638890521235"	"21"	"42,08763066998359"
"Drirgels"	"1"	"1"	"1"	"0,125"	"50"	"6,25"
"god is a s"	"1"	"1"	"4"	"0,4698773448773449"	"5"	"2,290223665223665"
"mixmasterm"	"0"	"0"	"0"	"0"	"0"	"0"
"The H"	"0"	"0"	"3"	"0,2444444444444444"	"0"	"1,2"
"Ryan McCoo"	"0"	"0"	"0"	"0"	"0"	"0"
"GayBaby12"	"0"	"0"	"0"	"0"	"0"	"0"
"Yochanan"	"0"	"0"	"3"	"0,3492063492063492"	"0"	"1,6507936507936507"
"Frutlo"	"0"	"0"	"1"	"0,07142857142857142"	"0"	"0,42857142857142855"
"Commander "	"1"	"1"	"31"	"2,928755394931866"	"6"	"23,638695781342843"
"Yazgi"	"1"	"13"	"78"	"11,020829987006454"	"69"	"81,80436377348144"
"Psyduck"	"1"	"37"	"250"	"35,185721223221265"	"385"	"259,7868825618827"
"nira"	"0"	"0"	"0"	"0"	"0"	"0"
"Rittenhous"	"1"	"1"	"8"	"0,9087412587412588"	"5"	"9,366783216783217"
"SergeGakpé"	"0"	"0"	"1"	"0,14285714285714285"	"0"	"0,8571428571428571"
"Slagar"	"0"	"0"	"2"	"0,20192307692307693"	"0"	"1,2596153846153846"
"DaRealLoth"	"0"	"0"	"0"	"0"	"0"	"0"
"Vrainta"	"0"	"0"	"1"	"0,08333333333333333"	"0"	"0,41666666666666663"
"Blocked Ac"	"1"	"4"	"20"	"2,9944916194916193"	"20"	"13,16639749139749"
"MARCOS"	"1"	"9"	"36"	"6,112936083524318"	"41"	"41,96374246668365"
"rin"	"0"	"0"	"4"	"0,7011904761904761"	"0"	"3,6738095238095236"
"player_812"	"0"	"0"	"1"	"0,09090909090909091"	"0"	"0,6363636363636364"
"Mikey_1999"	"1"	"1"	"26"	"4,28538961038961"	"7"	"30,14080086580087"
"TerrorOfDa"	"0"	"0"	"1"	"0,25"	"0"	"1,5"
"Miniminimu"	"0"	"0"	"0"	"0"	"0"	"0"
"WaffleBot"	"2"	"18"	"125"	"20,43352480852479"	"146"	"144,62034077034085"
"Doctor Cha"	"0"	"0"	"0"	"0"	"0"	"0"
"Gaius Juli"	"0"	"0"	"1"	"0,125"	"0"	"0,625"
"Jj6660"	"0"	"0"	"0"	"0"	"0"	"0"
"D31M05"	"0"	"0"	"1"	"0,14285714285714285"	"0"	"0,7142857142857142"
"TheKraznax"	"0"	"0"	"1"	"0,09090909090909091"	"0"	"0,18181818181818182"
"DennerzinD"	"0"	"0"	"0"	"0"	"0"	"0"
"Air force."	"1"	"1"	"2"	"0,4583333333333333"	"6"	"2,625"
"bert"	"1"	"1"	"4"	"0,502020202020202"	"3"	"1,7969696969696969"
"Kral"	"1"	"1"	"1"	"0,06666666666666667"	"63"	"4,2"
"Joe"	"0"	"0"	"1"	"0,1111111111111111"	"0"	"0,6666666666666666"
"hotdog!"	"0"	"0"	"0"	"0"	"0"	"0"
"Light Luxe"	"0"	"0"	"1"	"0,14285714285714285"	"0"	"0,5714285714285714"
"Shawn Ward"	"0"	"0"	"1"	"0,1111111111111111"	"0"	"0,5555555555555556"
"Neandr"	"0"	"0"	"6"	"0,6900793650793651"	"0"	"11,729365079365078"
"rlhull6"	"1"	"1"	"1"	"0,2"	"7"	"1,4000000000000001"
"V3R"	"0"	"0"	"0"	"0"	"0"	"0"
"Bazyli"	"0"	"0"	"0"	"0"	"0"	"0"
"Traphatch"	"0"	"0"	"1"	"0,09090909090909091"	"0"	"0,4545454545454546"
"Lucas992X"	"0"	"0"	"0"	"0"	"0"	"0"
"#yesican"	"0"	"0"	"1"	"0,09090909090909091"	"0"	"0,5454545454545454"
"Brakji"	"0"	"0"	"0"	"0"	"0"	"0"
"Fizzer"	"1"	"1"	"7"	"1,0305555555555554"	"7"	"10,872222222222222"
"Aqua Sama"	"1"	"2"	"17"	"3,526262626262626"	"13"	"37,18636363636364"
"stephen"	"0"	"0"	"1"	"0,125"	"0"	"0,625"
"CastyLF"	"0"	"0"	"0"	"0"	"0"	"0"
"dart"	"0"	"0"	"2"	"0,39285714285714285"	"0"	"2,25"
"Jj"	"0"	"0"	"0"	"0"	"0"	"0"
"Engaro"	"0"	"0"	"0"	"0"	"0"	"0"
"hsjsjdb"	"0"	"0"	"0"	"0"	"0"	"0"
"PanzerSchn"	"0"	"0"	"1"	"0,1"	"0"	"0,2"
"Evil Jevil"	"1"	"2"	"5"	"1,1706349206349207"	"10"	"5,769841269841269"
"Mathematic"	"1"	"5"	"43"	"6,33632062382062"	"25"	"32,53802447552448"
"TigerG"	"0"	"0"	"2"	"0,25"	"0"	"1,125"
"8ball"	"0"	"0"	"11"	"1,3052669552669551"	"0"	"9,775901875901873"
"Dank"	"0"	"0"	"0"	"0"	"0"	"0"
"Ambiorix"	"0"	"0"	"1"	"0,1111111111111111"	"0"	"0,7777777777777777"
"bigdilpick"	"0"	"0"	"4"	"0,7020202020202021"	"0"	"3,121212121212121"
"ricemau"	"0"	"0"	"1"	"0,09090909090909091"	"0"	"0,36363636363636365"
"ur mom is "	"1"	"1"	"1"	"0,125"	"4"	"0,5"
"Sugardose4"	"0"	"0"	"1"	"0,1111111111111111"	"0"	"0,5555555555555556"
"Fightingst"	"0"	"0"	"1"	"0,14285714285714285"	"0"	"0,5714285714285714"
"EDMKramer"	"0"	"0"	"1"	"0,125"	"0"	"0,25"
"Jörn Oldew"	"0"	"0"	"4"	"0,6595238095238095"	"0"	"3,0214285714285714"
"Niggerchee"	"1"	"1"	"1"	"0,5"	"6"	"3"
"Katem"	"0"	"0"	"1"	"0,16666666666666666"	"0"	"0,8333333333333333"
"Tyler"	"0"	"0"	"1"	"0,1"	"0"	"0,7000000000000001"
"Lemonprent"	"0"	"0"	"1"	"0,125"	"0"	"0,625"
"NoProblem"	"2"	"53"	"281"	"49,043453768453865"	"305"	"304,3009698634701"
"Dick"	"1"	"1"	"2"	"1,3333333333333333"	"4"	"6"
"AnteKrist7"	"1"	"3"	"8"	"1,13015873015873"	"15"	"5,785714285714286"
"Muad'Dib"	"2"	"31"	"178"	"35,54662420912422"	"191"	"243,6604548229549"
"MajorGoGo"	"3"	"126"	"690"	"128,34263098013136"	"796"	"926,9220917970912"
"Doctor K"	"2"	"96"	"718"	"96,29312852180516"	"731"	"910,835268652915"
"bank robbe"	"1"	"1"	"2"	"0,625"	"5"	"2,125"
"Floppa"	"0"	"0"	"0"	"0"	"0"	"0"
"imcs"	"0"	"0"	"0"	"0"	"0"	"0"
"Tazobactam"	"1"	"2"	"4"	"0,5583333333333333"	"13"	"9,675"
"Shrey369"	"0"	"0"	"4"	"0,6595238095238095"	"0"	"15,447619047619048"
"hillbill1e"	"0"	"0"	"1"	"0,3333333333333333"	"0"	"2"
"Sletten"	"0"	"0"	"0"	"0"	"0"	"0"
"Behemoth"	"0"	"0"	"8"	"0,9952131202131201"	"0"	"5,19584582084582"
"4v4"	"0"	"0"	"0"	"0"	"0"	"0"
"IkbenLeoni"	"1"	"5"	"30"	"4,667496392496393"	"24"	"23,969588744588744"
"Alaskawith"	"1"	"1"	"11"	"1,56468253968254"	"3"	"7,645238095238094"
"the french"	"0"	"0"	"0"	"0"	"0"	"0"
"0x"	"1"	"1"	"27"	"3,629112554112554"	"6"	"30,690007215007213"
"abianche"	"0"	"0"	"0"	"0"	"0"	"0"
"transdimen"	"0"	"0"	"0"	"0"	"0"	"0"
"Joseph Eva"	"0"	"0"	"1"	"0,125"	"0"	"0,875"
"nobody5050"	"0"	"0"	"0"	"0"	"0"	"0"
"Goldwolf"	"0"	"0"	"1"	"0,125"	"0"	"0,5"
"DonaldDuck"	"0"	"0"	"1"	"0,125"	"0"	"0,5"
"Graaf Rein"	"1"	"1"	"7"	"0,9635642135642136"	"4"	"4,54004329004329"
"chickenwan"	"0"	"0"	"1"	"0,14285714285714285"	"0"	"0,7142857142857142"
"enemy"	"0"	"0"	"0"	"0"	"0"	"0"
"Shegs"	"0"	"0"	"1"	"0,1"	"0"	"0,4"
"BananasChe"	"0"	"0"	"1"	"0,14285714285714285"	"0"	"0,7142857142857142"
"well7then"	"1"	"2"	"5"	"0,6670995670995671"	"9"	"3,425974025974026"
"koning"	"0"	"0"	"10"	"1,8051587301587302"	"0"	"9,089285714285714"
"FishyFishy"	"1"	"2"	"16"	"2,182178932178932"	"10"	"11,130844155844155"
"risker"	"2"	"9"	"65"	"8,786342823842825"	"48"	"45,598651348651345"
"Sauer"	"0"	"0"	"0"	"0"	"0"	"0"
"sapere aud"	"0"	"0"	"6"	"0,692929292929293"	"0"	"3,8575757575757574"
"JohnRonald"	"1"	"1"	"8"	"1,1365440115440115"	"5"	"5,627164502164502"
"Bracm"	"0"	"0"	"0"	"0"	"0"	"0"
"kentuckyba"	"0"	"0"	"2"	"0,18333333333333335"	"0"	"0,75"
"sandork"	"1"	"6"	"40"	"5,943199284375756"	"30"	"36,922169986875865"
"milfy70"	"0"	"0"	"1"	"0,1111111111111111"	"0"	"0,8888888888888888"
"CheeseCult"	"0"	"0"	"1"	"0,09090909090909091"	"0"	"0,36363636363636365"
"clixclix"	"0"	"0"	"1"	"0,2"	"0"	"1,2000000000000002"
"Zimbobler8"	"0"	"0"	"4"	"0,5833333333333333"	"0"	"2,458333333333333"
"THE WALL"	"0"	"0"	"0"	"0"	"0"	"0"
"General Po"	"0"	"0"	"0"	"0"	"0"	"0"
"BEZLLAMAYO"	"1"	"1"	"6"	"0,7773809523809523"	"7"	"4,147619047619047"
"Quetz"	"0"	"0"	"0"	"0"	"0"	"0"
"EpicDrewSo"	"0"	"0"	"2"	"0,225"	"0"	"1,475"
"Reality En"	"0"	"0"	"0"	"0"	"0"	"0"
"Exar Kun"	"0"	"0"	"2"	"0,25757575757575757"	"0"	"1,2272727272727273"
"Cursona"	"1"	"1"	"10"	"1,0066558441558442"	"5"	"6,193344155844155"
"Berlin-Rom"	"0"	"0"	"2"	"0,5909090909090909"	"0"	"2,7272727272727275"
"Chertek"	"1"	"1"	"2"	"0,23376623376623376"	"5"	"1,2597402597402596"
"DigbyAllug"	"0"	"0"	"0"	"0"	"0"	"0"
"Sanctuary "	"0"	"0"	"0"	"0"	"0"	"0"
"Mecha Pope"	"1"	"1"	"1"	"0,1111111111111111"	"5"	"0,5555555555555556"
"Yella"	"0"	"0"	"0"	"0"	"0"	"0"
"Zack Lens"	"1"	"19"	"174"	"20,977143526408216"	"138"	"139,7684424235895"
"tominomina"	"3"	"98"	"669"	"93,93087908823239"	"682"	"649,9905209986081"
"Chicken no"	"0"	"0"	"13"	"1,2669774669774667"	"0"	"11,119832944832945"
"White Wolf"	"1"	"2"	"18"	"2,5259670884670893"	"5"	"14,266408591408588"
"Kakarot"	"1"	"1"	"27"	"3,8392607392607405"	"4"	"52,134429459429455"
"r"	"0"	"0"	"0"	"0"	"0"	"0"
"Maddox"	"0"	"0"	"0"	"0"	"0"	"0"
"猫泽东"	"0"	"0"	"11"	"1,1292138417138418"	"0"	"5,353969641469641"
"killshot"	"1"	"1"	"1"	"0,25"	"5"	"1,25"
"Zinthos"	"3"	"316"	"2003"	"340,6562995011515"	"2188"	"2364,04508212376"
"FiveSmith"	"5"	"742"	"4861"	"734,6382854091191"	"5477"	"5302,5736544526835"
"gabbo"	"0"	"0"	"2"	"0,2"	"0"	"1"
"LettyT"	"1"	"1"	"1"	"1"	"5"	"5"
"Fixing"	"1"	"1"	"8"	"0,8560606060606061"	"5"	"3,7303030303030305"
"Kuhnadian"	"1"	"5"	"22"	"2,594690032190033"	"81"	"21,22264541014541"
"LennyLotto"	"0"	"0"	"1"	"0,1111111111111111"	"0"	"0,4444444444444444"
"mitchmxz"	"0"	"0"	"0"	"0"	"0"	"0"
"Ekkaia Smi"	"0"	"0"	"1"	"0,1111111111111111"	"0"	"0,5555555555555556"
"TheStarMas"	"1"	"1"	"5"	"1,427020202020202"	"6"	"12,817171717171716"
"jangopett"	"0"	"0"	"0"	"0"	"0"	"0"
"Cochrun"	"0"	"0"	"1"	"0,2"	"0"	"1,2000000000000002"
"Joe Slam"	"0"	"0"	"0"	"0"	"0"	"0"
"Maniacial"	"1"	"2"	"7"	"0,8303321678321678"	"13"	"4,953146853146853"
"Cobra"	"0"	"0"	"1"	"0,14285714285714285"	"0"	"0,7142857142857142"
"dusty"	"0"	"0"	"4"	"0,6678321678321679"	"0"	"4,166083916083916"
"Shiftas"	"1"	"5"	"27"	"3,6619880119880115"	"25"	"24,977797202797206"
"drillerk"	"2"	"30"	"184"	"26,437764033352263"	"180"	"158,32357209783675"
"General Ja"	"0"	"0"	"6"	"0,5492063492063491"	"0"	"6,734920634920634"
"Weird0man#"	"0"	"0"	"4"	"0,33594877344877344"	"0"	"1,7220418470418468"
"Obel"	"0"	"0"	"5"	"0,726984126984127"	"0"	"3,0904761904761906"
"Viking Sla"	"2"	"10"	"85"	"10,82777124835948"	"46"	"54,950219878161064"
"GeneralOD"	"2"	"20"	"122"	"19,839986402486396"	"147"	"142,40869685869686"
"Firebug177"	"0"	"0"	"0"	"0"	"0"	"0"
"Monkeyman"	"1"	"4"	"31"	"4,974639249639251"	"22"	"29,737626262626264"
"Tom Bombad"	"0"	"0"	"2"	"0,25396825396825395"	"0"	"1,3015873015873014"
"Xenophon"	"0"	"0"	"2"	"0,2159090909090909"	"0"	"0,8636363636363636"
"simocecco"	"0"	"0"	"0"	"0"	"0"	"0"
"Lkcynric"	"1"	"1"	"24"	"3,658964646464647"	"5"	"33,89561688311688"
"Antifizzhi"	"0"	"0"	"4"	"0,5333333333333333"	"0"	"2,6666666666666665"
"NorthPengu"	"1"	"1"	"13"	"1,5030483405483406"	"7"	"13,713131313131314"
"tigolbitti"	"1"	"3"	"9"	"1,1992063492063492"	"15"	"6,477380952380953"
"SEAD is al"	"0"	"0"	"6"	"0,9678932178932178"	"0"	"4,4895382395382395"
"Finluxian"	"0"	"0"	"4"	"0,48611111111111105"	"0"	"2,7361111111111107"
"IKBftw"	"1"	"2"	"15"	"1,9899572649572652"	"10"	"13,95448717948718"
"Richard"	"0"	"0"	"3"	"0,3261904761904762"	"0"	"1,8238095238095238"
"yapiiiii"	"1"	"1"	"4"	"0,8742424242424243"	"4"	"4,012121212121212"
"ICESTORM"	"0"	"0"	"0"	"0"	"0"	"0"
"montenegri"	"1"	"4"	"24"	"3,2896936396936405"	"21"	"17,526653901653905"
"Girkel"	"0"	"0"	"4"	"0,44345238095238093"	"0"	"1,8125"
"rip tfcda "	"0"	"0"	"1"	"0,1"	"0"	"0,5"
"Dark Lux"	"1"	"4"	"45"	"5,883481795981796"	"21"	"29,470283882783892"
"SUPREMEOVE"	"1"	"3"	"6"	"0,6467032967032967"	"11"	"2,545879120879121"
"Visit Toda"	"0"	"0"	"1"	"0,1"	"0"	"0,4"
"Mr sir"	"0"	"0"	"1"	"0,2"	"0"	"1"
"Xan55"	"0"	"0"	"0"	"0"	"0"	"0"
"Darth Grov"	"0"	"0"	"7"	"0,9365440115440116"	"0"	"4,265620490620491"
"Kandari"	"0"	"0"	"1"	"0,14285714285714285"	"0"	"0,5714285714285714"
"Chim"	"0"	"0"	"0"	"0"	"0"	"0"
"Fiordiligi"	"0"	"0"	"1"	"0,09090909090909091"	"0"	"0,5454545454545454"
"Warlord ro"	"0"	"0"	"1"	"0,0625"	"0"	"0,3125"
"Ape"	"0"	"0"	"1"	"0,08333333333333333"	"0"	"0,41666666666666663"
"the_3.1415"	"2"	"12"	"53"	"9,875072150072146"	"116"	"62,71107503607503"
"General Gr"	"0"	"0"	"1"	"0,1"	"0"	"0,4"
"The Octona"	"0"	"0"	"3"	"0,55"	"0"	"2,45"
"chinabuild"	"0"	"0"	"1"	"0,14285714285714285"	"0"	"0,7142857142857142"
"Terrorstyl"	"0"	"0"	"0"	"0"	"0"	"0"
"chadus noo"	"0"	"0"	"3"	"0,2602564102564103"	"0"	"1,3846153846153846"
"The Black "	"0"	"0"	"1"	"0,07142857142857142"	"0"	"0,21428571428571427"
"Cornell"	"1"	"1"	"1"	"0,14285714285714285"	"5"	"0,7142857142857142"
"Gen James "	"1"	"1"	"1"	"0,25"	"7"	"1,75"
"Bd_Sk"	"0"	"0"	"5"	"0,8194444444444444"	"0"	"3,6805555555555554"
"Romy"	"2"	"112"	"778"	"107,2656738686152"	"827"	"803,0545334567386"
"MNR"	"1"	"2"	"12"	"1,878968253968254"	"11"	"10,523809523809524"
"Lights"	"0"	"0"	"1"	"0,125"	"0"	"0,5"
"EagleFangS"	"1"	"3"	"15"	"2,408669108669109"	"17"	"13,14441391941392"
"Brains"	"0"	"0"	"0"	"0"	"0"	"0"
"CaptainBut"	"0"	"0"	"0"	"0"	"0"	"0"
"lmaojk420"	"1"	"1"	"1"	"0,125"	"4"	"0,5"
"RecMart"	"0"	"0"	"1"	"0,07142857142857142"	"0"	"0,2857142857142857"
"bastiaan"	"0"	"0"	"2"	"0,375"	"0"	"1,75"
"abelxo"	"0"	"0"	"0"	"0"	"0"	"0"
"object"	"0"	"0"	"2"	"0,2857142857142857"	"0"	"1,4285714285714284"
"Andrew Fin"	"0"	"0"	"1"	"0,16666666666666666"	"0"	"1"
"AndrewP"	"0"	"0"	"0"	"0"	"0"	"0"
"Oxigeno69t"	"1"	"1"	"1"	"0,1"	"7"	"0,7000000000000001"
"Badbunny_6"	"0"	"0"	"1"	"0,1"	"0"	"0,7000000000000001"
"JD34"	"2"	"2"	"9"	"1,1547619047619047"	"13"	"6,315476190476191"
"moskus4"	"0"	"0"	"1"	"0,25"	"0"	"1"
"DIO"	"2"	"5"	"33"	"5,406352389440625"	"25"	"34,011108989050165"
"luuky"	"1"	"1"	"1"	"0,125"	"5"	"0,625"
"Elo"	"1"	"1"	"1"	"0,1111111111111111"	"3"	"0,3333333333333333"
"Otto"	"3"	"71"	"363"	"61,44266607575456"	"488"	"476,79052401846496"
"LOL2"	"1"	"1"	"1"	"0,09090909090909091"	"4"	"0,36363636363636365"
"Mrtacoking"	"0"	"0"	"2"	"0,225"	"0"	"0,9"
"Tortolini"	"0"	"0"	"0"	"0"	"0"	"0"
"Linus"	"0"	"0"	"0"	"0"	"0"	"0"
"Dune"	"3"	"22"	"119"	"16,82311716061715"	"165"	"106,9032523032523"
